Fire Name,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Year,GaugeDist_m,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm,Response
Harvard,hrv,hrv_143,Training,CA,11,379945.8965,3786185.607,2005,638.013516,2.28333333,10.922,4.78335766,24.384,14.224,9.906,0.2126063,0.777682648,0.1248153,0.2600001,6.096,7.112,9.906,1
Harvard,hrv,hrv_143,Training,CA,11,379945.8965,3786185.607,2005,638.013516,15.283,62.74,4.1,12.19,11.18,8.38,0.2126063,0.777682648,0.1248153,0.2600001,3.0475,5.59,8.38,0
Harvard,hrv,hrv_143,Training,CA,11,379945.8965,3786185.607,2005,638.013516,30.617,77.47,2.53,26.42,21.34,18.8,0.2126063,0.777682648,0.1248153,0.2600001,6.605,10.67,18.8,0
Harvard,hrv,hrv_143,Training,CA,11,379945.8965,3786185.607,2005,638.013516,11.183,14.99,1.34,10.16,8.13,5.84,0.2126063,0.777682648,0.1248153,0.2600001,2.54,4.065,5.84,0
Harvard,hrv,hrv_160,Training,CA,11,380190.8965,3785960.607,2005,867.483696,2.28333333,10.922,4.78335766,24.384,14.224,9.906,0.7612454,0.884079742,0.207891586,0.2600003,6.096,7.112,9.906,1
Harvard,hrv,hrv_160,Training,CA,11,380190.8965,3785960.607,2005,867.483696,17.35,64.01,3.69,12.19,10.16,8.38,0.7612454,0.884079742,0.207891586,0.2600003,3.0475,5.08,8.38,0
Harvard,hrv,hrv_160,Training,CA,11,380190.8965,3785960.607,2005,867.483696,27.817,76.71,2.76,21.34,18.8,16.26,0.7612454,0.884079742,0.207891586,0.2600003,5.335,9.4,16.26,0
Harvard,hrv,hrv_160,Training,CA,11,380190.8965,3785960.607,2005,867.483696,11.3,14.22,1.26,11.18,8.13,6.35,0.7612454,0.884079742,0.207891586,0.2600003,2.795,4.065,6.35,0
Harvard,hrv,hrv_164,Training,CA,11,380269.6465,3785699.357,2005,866.959827,2.28333333,10.922,4.78335766,24.384,14.224,9.906,0.043525,0.791961136,0.044574284,0.26,6.096,7.112,9.906,1
Harvard,hrv,hrv_164,Training,CA,11,380269.6465,3785699.357,2005,866.959827,17.35,64.01,3.69,12.19,10.16,8.38,0.043525,0.791961136,0.044574284,0.26,3.0475,5.08,8.38,0
Harvard,hrv,hrv_164,Training,CA,11,380269.6465,3785699.357,2005,866.959827,27.817,76.71,2.76,21.34,18.8,16.26,0.043525,0.791961136,0.044574284,0.26,5.335,9.4,16.26,0
Harvard,hrv,hrv_164,Training,CA,11,380269.6465,3785699.357,2005,866.959827,11.3,14.22,1.26,11.18,8.13,6.35,0.043525,0.791961136,0.044574284,0.26,2.795,4.065,6.35,0
Harvard,hrv,hrv_182,Training,CA,11,380368.3965,3785388.107,2005,924.43827,2.28333333,10.922,4.78335766,24.384,14.224,9.906,1.3089737,0.741487961,0.183096741,0.2600004,6.096,7.112,9.906,1
Harvard,hrv,hrv_182,Training,CA,11,380368.3965,3785388.107,2005,924.43827,17.35,64.01,3.69,12.19,10.16,8.38,1.3089737,0.741487961,0.183096741,0.2600004,3.0475,5.08,8.38,0
Harvard,hrv,hrv_182,Training,CA,11,380368.3965,3785388.107,2005,924.43827,27.817,76.71,2.76,21.34,18.8,16.26,1.3089737,0.741487961,0.183096741,0.2600004,5.335,9.4,16.26,0
Harvard,hrv,hrv_182,Training,CA,11,380368.3965,3785388.107,2005,924.43827,11.3,14.22,1.26,11.18,8.13,6.35,1.3089737,0.741487961,0.183096741,0.2600004,2.795,4.065,6.35,0
Harvard,hrv,hrv_219,Training,CA,11,380600.8965,3784500.607,2005,1848.54,2.28333333,10.922,4.78335766,24.384,14.224,9.906,2.802681,0.067906675,0.069234535,0.259756,6.096,7.112,9.906,0
Harvard,hrv,hrv_219,Training,CA,11,380600.8965,3784500.607,2005,1848.54,17.35,64.01,3.69,12.19,10.16,8.38,2.802681,0.067906675,0.069234535,0.259756,3.0475,5.08,8.38,0
Harvard,hrv,hrv_219,Training,CA,11,380600.8965,3784500.607,2005,1848.54,27.817,76.71,2.76,21.34,18.8,16.26,2.802681,0.067906675,0.069234535,0.259756,5.335,9.4,16.26,0
Harvard,hrv,hrv_219,Training,CA,11,380600.8965,3784500.607,2005,1848.54,11.3,14.22,1.26,11.18,8.13,6.35,2.802681,0.067906675,0.069234535,0.259756,2.795,4.065,6.35,0
Jesusita,jes,jes_1084,Training,CA,11,250102.3241,3815653.861,2008,2263.56,37.9666667,35.8,0.9429324,19.2,12.4,7.4,0.4034286,0.040887923,0.089684166,0.2681331,4.8,6.2,7.4,0
Jesusita,jes,jes_1084,Training,CA,11,250102.3241,3815653.861,2008,2263.56,19.1333333,80.6,4.21254355,56,30.4,22.8,0.4034286,0.040887923,0.089684166,0.2681331,14,15.2,22.8,0
Jesusita,jes,jes_1269,Training,CA,11,249037.3241,3815363.861,2008,3559.9,37.9666667,35.8,0.9429324,19.2,12.4,7.4,1.300595,0.225928974,0.100300263,0.259974,4.8,6.2,7.4,0
Jesusita,jes,jes_1269,Training,CA,11,249037.3241,3815363.861,2008,3559.9,19.1333333,80.6,4.21254355,56,30.4,22.8,1.300595,0.225928974,0.100300263,0.259974,14,15.2,22.8,0
Jesusita,jes,jes_835,Training,CA,11,255777.3241,3816933.861,2008,3752.89,59.467,53.2,0.89,13.6,11.2,9.2,1.75608,0.757268295,0.238061691,0.1301133,3.4,5.6,9.2,0
Jesusita,jes,jes_835,Training,CA,11,255777.3241,3816933.861,2008,3752.89,21.6,75.4,3.49,36,28.8,22.4,1.75608,0.757268295,0.238061691,0.1301133,9,14.4,22.4,0
Little Bear,lb,lb_1297,Test,NM,13,427015.1905,3703527.344,2012,2149.29,7.75,24.892,3.211871,51.816,33.02,22.098,6.6414623,0.028862264,0.111006447,0.2900441,12.954,16.51,22.098,0
Little Bear,lb,lb_1356,Test,NM,13,426147.6905,3703314.844,2012,1138.19,7.75,24.892,3.211871,51.816,33.02,22.098,5.8827667,0.006760011,0.034962032,0.290002,12.954,16.51,22.098,0
Little Bear,lb,lb_1356,Test,NM,13,426147.6905,3703314.844,2012,2760.57,12.25,16.764,1.36849,16.256,11.176,5.588,5.8827667,0.006760011,0.034962032,0.290002,4.064,5.588,5.588,0
Little Bear,lb,lb_1439,Test,NM,13,427980.1905,3703102.344,2012,3228.14,12.25,16.764,1.36849,16.256,11.176,5.588,1.0787889,0.468575287,0.484014008,0.295727,4.064,5.588,5.588,0
Little Bear,lb,lb_1439,Test,NM,13,427980.1905,3703102.344,2012,3228.14,7.75,24.892,3.211871,51.816,33.02,22.098,1.0787889,0.468575287,0.484014008,0.295727,12.954,16.51,22.098,1
Little Bear,lb,lb_1567,Test,NM,13,427740.1905,3703157.344,2012,2944.55,7.75,24.892,3.211871,51.816,33.02,22.098,3.2701313,0.683152237,0.505172058,0.2935358,12.954,16.51,22.098,1
Little Bear,lb,lb_1599,Test,NM,13,428717.6905,3702869.844,2012,3698.74,1.5,37.846,25.230667,81.28,60.96,36.576,0.559055,0.586841164,0.449606415,0.2935259,20.32,30.48,36.576,0
Little Bear,lb,lb_1599,Test,NM,13,428717.6905,3702869.844,2012,3698.74,2.5,14.478,5.7912,30.48,17.78,10.16,0.559055,0.586841164,0.449606415,0.2935259,7.62,8.89,10.16,0
Little Bear,lb,lb_1743,Test,NM,13,431585.1905,3702537.344,2012,427.024147,1.5,37.846,25.230667,81.28,60.96,36.576,4.2977715,0.315703468,0.400872559,0.2899615,20.32,30.48,36.576,1
Little Bear,lb,lb_1743,Test,NM,13,431585.1905,3702537.344,2012,427.024147,2.5,14.478,5.7912,30.48,17.78,10.16,4.2977715,0.315703468,0.400872559,0.2899615,7.62,8.89,10.16,1
Little Bear,lb,lb_1748,Test,NM,13,431662.6905,3702549.844,2012,493.405984,1.5,37.846,25.230667,81.28,60.96,36.576,6.8027725,0.438835869,0.52076471,0.2885815,20.32,30.48,36.576,1
Little Bear,lb,lb_1748,Test,NM,13,431662.6905,3702549.844,2012,493.405984,2.5,14.478,5.7912,30.48,17.78,10.16,6.8027725,0.438835869,0.52076471,0.2885815,7.62,8.89,10.16,1
Little Bear,lb,lb_1787,Test,NM,13,428365.1905,3702777.344,2012,3695.7,12.25,16.764,1.36849,16.256,11.176,5.588,0.13935,0.488698273,0.325667603,0.3000865,4.064,5.588,5.588,0
Little Bear,lb,lb_1787,Test,NM,13,428365.1905,3702777.344,2012,3695.7,7.75,24.892,3.211871,51.816,33.02,22.098,0.13935,0.488698273,0.325667603,0.3000865,12.954,16.51,22.098,0
Little Bear,lb,lb_1814,Test,NM,13,429515.1905,3702497.344,2012,2662.23,1.5,37.846,25.230667,81.28,60.96,36.576,0.1354955,0.518989906,0.362239044,0.2964492,20.32,30.48,36.576,1
Little Bear,lb,lb_1814,Test,NM,13,429515.1905,3702497.344,2012,2662.23,2.5,14.478,5.7912,30.48,17.78,10.16,0.1354955,0.518989906,0.362239044,0.2964492,7.62,8.89,10.16,1
Little Bear,lb,lb_1825,Test,NM,13,430975.1905,3702354.844,2012,891.281386,1.5,37.846,25.230667,81.28,60.96,36.576,4.6614814,0.091154728,0.293458618,0.3694123,20.32,30.48,36.576,1
Little Bear,lb,lb_1825,Test,NM,13,430975.1905,3702354.844,2012,891.281386,2.5,14.478,5.7912,30.48,17.78,10.16,4.6614814,0.091154728,0.293458618,0.3694123,7.62,8.89,10.16,1
Little Bear,lb,lb_1838,Test,NM,13,430892.6905,3702269.844,2012,965.777616,1.5,37.846,25.230667,81.28,60.96,36.576,0.11745,0.466727638,0.344283386,0.3316133,20.32,30.48,36.576,1
Little Bear,lb,lb_1838,Test,NM,13,430892.6905,3702269.844,2012,965.777616,2.5,14.478,5.7912,30.48,17.78,10.16,0.11745,0.466727638,0.344283386,0.3316133,7.62,8.89,10.16,1
Little Bear,lb,lb_1869,Test,NM,13,431145.1905,3702294.844,2012,637.514953,1.5,37.846,25.230667,81.28,60.96,36.576,0.0270389,0.189298725,0.258806976,3.5475347,20.32,30.48,36.576,1
Little Bear,lb,lb_1869,Test,NM,13,431145.1905,3702294.844,2012,637.514953,2.5,14.478,5.7912,30.48,17.78,10.16,0.0270389,0.189298725,0.258806976,3.5475347,7.62,8.89,10.16,1
Little Bear,lb,lb_1876,Test,NM,13,429635.1905,3702247.344,2012,2471.27,1.5,37.846,25.230667,81.28,60.96,36.576,4.1573167,0.593021889,0.495340698,0.3148682,20.32,30.48,36.576,1
Little Bear,lb,lb_1876,Test,NM,13,429635.1905,3702247.344,2012,2471.27,2.5,14.478,5.7912,30.48,17.78,10.16,4.1573167,0.593021889,0.495340698,0.3148682,7.62,8.89,10.16,1
Little Bear,lb,lb_1930,Test,NM,13,430498.9405,3702223.594,2012,1401.78,1.5,37.846,25.230667,81.28,60.96,36.576,0.0452478,0.659402847,0.361524841,0.5368291,20.32,30.48,36.576,1
Little Bear,lb,lb_1930,Test,NM,13,430498.9405,3702223.594,2012,1401.78,2.5,14.478,5.7912,30.48,17.78,10.16,0.0452478,0.659402847,0.361524841,0.5368291,7.62,8.89,10.16,1
Little Bear,lb,lb_1959,Test,NM,13,430055.1905,3702137.344,2012,1977.85,1.5,37.846,25.230667,81.28,60.96,36.576,0.101813,0.566560249,0.436992889,0.3353475,20.32,30.48,36.576,1
Little Bear,lb,lb_1959,Test,NM,13,430055.1905,3702137.344,2012,1977.85,2.5,14.478,5.7912,30.48,17.78,10.16,0.101813,0.566560249,0.436992889,0.3353475,7.62,8.89,10.16,1
Little Bear,lb,lb_2042,Test,NM,13,432895.1905,3701947.344,2012,1459.58,1.5,37.846,25.230667,81.28,60.96,36.576,1.9077889,0.301962109,0.353828491,0.2914681,20.32,30.48,36.576,1
Little Bear,lb,lb_2042,Test,NM,13,432895.1905,3701947.344,2012,1459.58,2.5,14.478,5.7912,30.48,17.78,10.16,1.9077889,0.301962109,0.353828491,0.2914681,7.62,8.89,10.16,1
Little Bear,lb,lb_2055,Test,NM,13,433220.1905,3701942.344,2012,1819.16,1.5,37.846,25.230667,81.28,60.96,36.576,0.1698938,0.615362244,0.42485965,0.29792,20.32,30.48,36.576,0
Little Bear,lb,lb_2055,Test,NM,13,433220.1905,3701942.344,2012,1819.16,2.5,14.478,5.7912,30.48,17.78,10.16,0.1698938,0.615362244,0.42485965,0.29792,7.62,8.89,10.16,0
Little Bear,lb,lb_2076,Test,NM,13,432507.6905,3701904.844,2012,1037.46,1.5,37.846,25.230667,81.28,60.96,36.576,6.3585143,0.563969727,0.508007782,11.3604183,20.32,30.48,36.576,1
Little Bear,lb,lb_2076,Test,NM,13,432507.6905,3701904.844,2012,1037.46,2.5,14.478,5.7912,30.48,17.78,10.16,6.3585143,0.563969727,0.508007782,11.3604183,7.62,8.89,10.16,1
Little Bear,lb,lb_2138,Test,NM,13,432660.1905,3701857.344,2012,1230.52,1.5,37.846,25.230667,81.28,60.96,36.576,5.6201811,0.619340057,0.458848389,0.2825995,20.32,30.48,36.576,0
Little Bear,lb,lb_2138,Test,NM,13,432660.1905,3701857.344,2012,1230.52,2.5,14.478,5.7912,30.48,17.78,10.16,5.6201811,0.619340057,0.458848389,0.2825995,7.62,8.89,10.16,0
Little Bear,lb,lb_2200,Test,NM,13,434895.1905,3701637.344,2012,3945.41,1.5,37.846,25.230667,81.28,60.96,36.576,5.6048946,0.417704811,0.542101746,0.26409,20.32,30.48,36.576,0
Little Bear,lb,lb_2200,Test,NM,13,434895.1905,3701637.344,2012,3945.41,2.5,14.478,5.7912,30.48,17.78,10.16,5.6048946,0.417704811,0.542101746,0.26409,7.62,8.89,10.16,0
Little Bear,lb,lb_2230,Test,NM,13,434557.6905,3701644.844,2012,3551.63,1.5,37.846,25.230667,81.28,60.96,36.576,0.3654952,0.50530323,0.549810913,0.2655392,20.32,30.48,36.576,0
Little Bear,lb,lb_2230,Test,NM,13,434557.6905,3701644.844,2012,3551.63,2.5,14.478,5.7912,30.48,17.78,10.16,0.3654952,0.50530323,0.549810913,0.2655392,7.62,8.89,10.16,0
Little Bear,lb,lb_4133,Test,NM,13,430602.6905,3697554.844,2012,2083.52,3,18.034,6.011333,27.432,19.304,10.414,0.94526,0.773995743,0.581846375,0.29,6.858,9.652,10.414,1
Little Bear,lb,lb_4133,Test,NM,13,430602.6905,3697554.844,2012,2083.52,1,10.922,10.922,16.256,15.24,8.89,0.94526,0.773995743,0.581846375,0.29,4.064,7.62,8.89,1
Little Bear,lb,lb_4254,Test,NM,13,430987.6905,3697269.844,2012,2232.03,3,18.034,6.011333,27.432,19.304,10.414,0.988615,0.698890991,0.590250977,0.29,6.858,9.652,10.414,1
Little Bear,lb,lb_4254,Test,NM,13,430987.6905,3697269.844,2012,2232.03,1,10.922,10.922,16.256,15.24,8.89,0.988615,0.698890991,0.590250977,0.29,4.064,7.62,8.89,1
Little Bear,lb,lb_4286,Test,NM,13,430745.1905,3697277.344,2012,2267.54,3,18.034,6.011333,27.432,19.304,10.414,0.175825,0.733920975,0.549515442,0.29,6.858,9.652,10.414,1
Little Bear,lb,lb_4286,Test,NM,13,430745.1905,3697277.344,2012,2267.54,1,10.922,10.922,16.256,15.24,8.89,0.175825,0.733920975,0.549515442,0.29,4.064,7.62,8.89,1
Little Bear,lb,lb_4319,Test,NM,13,431150.1905,3697092.344,2012,2347.28,3,18.034,6.011333,27.432,19.304,10.414,0.2883167,0.538746948,0.447319275,0.2899999,6.858,9.652,10.414,0
Monument,mmt,mmt_1307,Test,AZ,12,567931.1578,3478415.923,2011,1546.32,0.65,16,24.6153846,48,28,NaN,1.492975,0.182904873,0.440224731,0,12,14,NaN,1
Monument,mmt,mmt_1307,Test,AZ,12,567931.1578,3478415.923,2011,1546.32,0.67,38,56.9715142,100,70,NaN,1.492975,0.182904873,0.440224731,0,25,35,NaN,1
Monument,mmt,mmt_1307,Test,AZ,12,567931.1578,3478415.923,2011,1546.32,3.02,7,2.32018562,12,6,3,1.492975,0.182904873,0.440224731,0,3,3,3,0
Monument,mmt,mmt_2140,Test,AZ,12,568551.1578,3475905.923,2011,1480.27,0.65,16,24.6153846,48,28,NaN,0.1150476,0.693670883,0.533310791,0,12,14,NaN,0
Monument,mmt,mmt_2140,Test,AZ,12,568551.1578,3475905.923,2011,1480.27,0.67,38,56.9715142,100,70,NaN,0.1150476,0.693670883,0.533310791,0,25,35,NaN,0
Monument,mmt,mmt_2140,Test,AZ,12,568551.1578,3475905.923,2011,1480.27,3.02,7,2.32018562,12,6,3,0.1150476,0.693670883,0.533310791,0,3,3,3,0
Monument,mmt,mmt_2189,Test,AZ,12,568676.1578,3475735.923,2011,1626.8,0.65,16,24.6153846,48,28,NaN,1.5815231,0.884459457,0.582817627,0,12,14,NaN,1
Monument,mmt,mmt_2189,Test,AZ,12,568676.1578,3475735.923,2011,1626.8,0.67,38,56.9715142,100,70,NaN,1.5815231,0.884459457,0.582817627,0,25,35,NaN,1
Monument,mmt,mmt_2189,Test,AZ,12,568676.1578,3475735.923,2011,1626.8,3.02,7,2.32018562,12,6,3,1.5815231,0.884459457,0.582817627,0,3,3,3,0
Monument,mmt,mmt_3040,Test,AZ,12,571576.1578,3473425.923,2011,3902.61,1.15,7,6.08695652,16,10,6,2.4505751,0.57487114,0.323664459,0,4,5,6,0
Monument,mmt,mmt_3040,Test,AZ,12,571576.1578,3473425.923,2011,3902.61,1.65,13,7.87878788,44,24,12,2.4505751,0.57487114,0.323664459,0,11,12,12,0
Monument,mmt,mmt_3748,Test,AZ,12,570758.6578,3471783.423,2011,1695.01,1.15,7,6.08695652,16,10,6,4.5113091,0.753850937,0.517388733,0,4,5,6,1
Monument,mmt,mmt_3748,Test,AZ,12,570758.6578,3471783.423,2011,1695.01,1.65,13,7.87878788,44,24,12,4.5113091,0.753850937,0.517388733,0,11,12,12,0
Monument,mmt,mmt_3976,Test,AZ,12,570366.1578,3471145.923,2011,820.419023,1.15,7,6.08695652,16,10,6,2.7516923,0.747833939,0.484195679,0,4,5,6,0
Monument,mmt,mmt_3976,Test,AZ,12,570366.1578,3471145.923,2011,820.419023,1.65,13,7.87878788,44,24,12,2.7516923,0.747833939,0.484195679,0,11,12,12,0
Monument,mmt,mmt_4342,Test,AZ,12,566546.1578,3470040.923,2011,3891.67,1.15,7,6.08695652,16,10,6,1.68025,0.225268364,0.272842651,0,4,5,6,0
Monument,mmt,mmt_4342,Test,AZ,12,566546.1578,3470040.923,2011,3891.67,1.65,13,7.87878788,44,24,12,1.68025,0.225268364,0.272842651,0,11,12,12,1
Monument,mmt,mmt_5176,Test,AZ,12,570893.6578,3468148.423,2011,3164.95,1.15,7,6.08695652,16,10,6,0.0201,0.124378109,0.303621887,0,4,5,6,0
